,Date,User,Tweet
93,2022-11-27 13:26:26+00:00,GoI_MeitY,"Dear School Students, here is a chance to learn AI from the brightest minds from across India &amp; apply them in making your dream project! Register for the ‘#YUVAi: Youth for Unnati &amp; Vikas with AI’ program now! Visit https://t.co/Sd5Bsnlmig

#DigitalIndia #ArtificialIntelligence https://t.co/MaHXQRaVUH"
94,2022-11-27 13:25:46+00:00,_DigitalIndia,"Dear School Students, here is a chance to learn AI from the brightest minds from across India &amp; apply them in making your dream project! Register for the ‘#YUVAi: Youth for Unnati &amp; Vikas with AI’ program now! Visit https://t.co/r7BdEUS6wl

#DigitalIndia #ArtificialIntelligence https://t.co/g6TKpl2C9t"
95,2022-11-27 12:36:46+00:00,nill9590,"@SBICard_Connect Thanks without any support my payment recieved after 3 days today. 
It's fasted processing to pay service by @TheOfficialSBI .
#DigitalIndia #cashlesh service work on Sunday after paying 3 days 
@RBI Hartley thanks .
That's reasons I leave SBI BC point
From #sbi13376"
96,2022-11-27 10:00:02+00:00,CSCegov_,"VLE Yogesh Ashok Chandorkar from Titwala, Thane district, #Maharashtra went Door-to-Door to help the Pensioners with Jeevan Pramaan Certificate (Digital Life Certificate).

#CSC #DigitalIndia #RuralEmpowerment #JeevanPramaan #DigitalLifeCertificate #SundayMotivation https://t.co/nabqqOXNUu"
97,2022-11-27 07:15:33+00:00,NeGD_GoI,"Get a chance to learn AI from the brightest minds from across the country! Register for the ‘YUVAi: Youth for Unnati and Vikas with AI’ program now!
 
Visit: https://t.co/HdIBKPxpID

#DigitalIndia #Artificial_Intelligence #Youth https://t.co/3cIEXN5zKp"
98,2022-11-27 06:31:42+00:00,_DigitalIndia,"Get a chance to learn AI from the brightest minds from across the country! Register for the ‘YUVAi: Youth for Unnati and Vikas with AI’ program now!
 
Visit: https://t.co/r7BdEUS6wl

#DigitalIndia #Artificial_Intelligence #Youth https://t.co/YGqci5Rmpw"
99,2022-11-27 06:30:52+00:00,GoI_MeitY,"Get a chance to learn AI from the brightest minds from across the country! Register for the ‘YUVAi: Youth for Unnati and Vikas with AI’ program now!
 
Visit: https://t.co/Sd5Bsn3d48

#DigitalIndia #Artificial_Intelligence #Youth https://t.co/fJnp3AuCtt"
100,2022-11-27 02:39:45+00:00,bjp_yashwanth,"Empowering the less empowered.
From digital literacy to providing digital services, the Modi ji govt has empowered rural India and eased the lives of people.

#DigitalIndia https://t.co/6aLS4m2it7"
101,2022-11-26 12:14:41+00:00,Rajeev_GoI,"The #DPDPBill2022 aims to protect citizens rights, promote ease of doing business &amp; ensure Max Governance

Interacted with public policy scholars from @ispp_edu during the #DigitalIndiaDialogues. Discussed &amp; answered queries around the Bill.
#DigitalIndia  #IndiaTechade https://t.co/0qmuXGOot2"
102,2022-11-26 10:42:56+00:00,Manish1981shah,"@delhivery #ConsumerRights #DigitalIndia #AshwiniVaishnaw #supplychain 

Company name : Delhivery 
No customer care 
no call centre 
No reply after submission on the portal
Is this kind of cheating happening from Delhivery (listed company) 
:shipment not delivered since 10days for prepaid https://t.co/LDnzCNtjBc"
103,2022-11-26 09:58:06+00:00,_DigitalIndia,"The 25th National Conference on eGovernance began today at Jammu. It is organised by @DARPG_GoI and @GoI_MeitY with support from the State/UT. Here are the glimpses of the MEITY’s pavilion at the conference. 

Know more at https://t.co/8CQScwAbvE
#DigitalIndia #JammuAndKashmir https://t.co/oC6Iu9wwAk"
104,2022-11-26 09:03:16+00:00,fca_arvind,"@RailMinIndia why you charge extra on booking online ticket ration buying from counter [unreserved using #UTS app and reserved using @IRCTCofficial]? When passenger is paying fair, why extra charge? Is it the cost of moving forward to #DigitalIndia?"
105,2022-11-26 07:54:12+00:00,NASSCOMStartUps,"With the #DigitalIndia movement, we are on the path of digitizing every sector. Right from #digitalpayments to #digitalpublicgoods, every sector has witnessed a massive #digitaltransformation 

Catch the Digitizing Bharat Summit sessions here: https://t.co/57TKAoNNxj

#NPC2022 https://t.co/CaPL9SjR5b"
106,2022-11-25 16:56:18+00:00,shivadvaita,"Biggest problem of #DIGITALINDIA
Today morning @IPPBOnline transaction failed amount debited from account. Amount not reversed yet nor compliant addressed. @IndiaPostOffice @FinMinIndia @RBI"
107,2022-11-25 13:15:00+00:00,CSCegov_,"VLE Susanta Kumar Lenka from Jharsuguda District, #Odisha went Door-to-Door to help Pensioners with Jeevan Pramaan Certificate (Digital Life Certificate).

#CSC #DigitalIndia #RuralEmpowerment #JeevanPramaan #DigitalLifeCertificate #FridayThoughts https://t.co/FblISJXrtD"
108,2022-11-25 11:47:03+00:00,NASSCOM_Product,"With the #DigitalIndia movement, we are on the path of digitizing every sector. Right from #digitalpayments to #digitalpublicgoods, every sector has witnessed a massive #digitaltransformation 

Catch the Digitizing Bharat Summit sessions here: https://t.co/tx0ViQV73n

#NPC2022 https://t.co/8YObnNyV74"
109,2022-11-25 09:22:38+00:00,IotIndiaExpo,"Join the @IoTIndiaExpo and learn from distinguished speakers as they illustrate how solutions are impacting the future of the industries.

To register, visit - https://t.co/Po0P7dRWki

#CI2023 #ConvergenceIndia #IoT #IIoT #Industry40 #DigitalIndia #ArtificialIntelligence https://t.co/1sOecOLvV5"
110,2022-11-25 09:17:07+00:00,GoI_MeitY,"Get a chance to learn AI from the brightest minds from across the country! Register for the ‘YUVAi: Youth for Unnati and Vikas with AI’ program now!
 
Visit: https://t.co/Sd5Bsnlmig

#DigitalIndia https://t.co/ylZqeSGwI0"
111,2022-11-25 09:16:29+00:00,_DigitalIndia,"Get a chance to learn AI from the brightest minds from across the country! Register for the ‘YUVAi: Youth for Unnati and Vikas with AI’ program now!
 
Visit: https://t.co/r7BdEV99yl

#DigitalIndia https://t.co/DT6SEMFLgN"
112,2022-11-25 07:27:18+00:00,Rruchitahere,"@HathwayBrdband Tried all kind of help line. Do u want to see d screenshots? It's pathetic that when account renewal is near we get 10 calls in a day frm ur sales person, bt in this trouble, unable to connect single person from customer care! That's how you are making #digitalindia #shamehathway"
113,2022-11-25 05:43:44+00:00,UmangOfficial_,"#UMANGbhare5saal | Tarun from Delhi describes how easily he could check live train status and PNR status with the using UMANG App on his mobile. To download UMANG, give a missed call to 97183-97183. #DigitalIndia https://t.co/v5JXUFiaaF"
114,2022-11-25 03:15:52+00:00,NeGD_GoI,"Get a chance to learn AI from the brightest minds from across the country! Register for the ‘YUVAi: Youth for Unnati and Vikas with AI’ program now!
 
Visit: https://t.co/HdIBKPgmGD
 
#DigitalIndia #YUVAi #emergingtechnologies #ArtificialIntelligence https://t.co/RtXDR7bySV"
115,2022-11-24 15:56:26+00:00,GoI_MeitY,"Get a chance to learn AI from the brightest minds from across the country! Register for the ‘YUVAi: Youth for Unnati and Vikas with AI’ program now!
 
Visit: https://t.co/Sd5Bsnlmig
 
#DigitalIndia #YUVAi #emergingtechnologies #ArtificialIntelligence https://t.co/XC7lDeM8yZ"
116,2022-11-24 15:56:15+00:00,_DigitalIndia,"Get a chance to learn AI from the brightest minds from across the country! Register for the ‘YUVAi: Youth for Unnati and Vikas with AI’ program now!
 
Visit: https://t.co/r7BdEUS6wl
 
#DigitalIndia #YUVAi #emergingtechnologies #ArtificialIntelligence https://t.co/VfYaZECBLf"
117,2022-11-24 14:06:22+00:00,_PTLB,"#MRNA In #DeathShots of #Covid19 #Plandemic can be omnipresent in human body, shed and infect others and can easily breach the blood-brain barrier to cause neurological disorders. You were lied to from beginning to your end says Visionary @IMPraveenDalal. #DigitalIndia @_PTLB https://t.co/eJDiFyAr8q"
118,2022-11-24 14:05:52+00:00,_PTLB,There are 100% severe side effects and deaths from #DeathShots of #Covid19 hoax. Why would you poison yourself/your family members with death shots that have already killed millions unless you are a sheeple lined up to be butchered says Visionary @IMPraveenDalal. #DigitalIndia https://t.co/S7EUow6bO1
119,2022-11-24 13:42:11+00:00,_financiallaws,"#MRNA In #DeathShots of #Covid19 #Plandemic can be omnipresent in human body, shed and infect others and can easily breach the blood-brain barrier to cause neurological disorders. You were lied to from beginning to your end says Visionary @IMPraveenDalal. #DigitalIndia @_PTLB https://t.co/9mILbrdurI"
120,2022-11-24 13:41:32+00:00,_financiallaws,There are 100% severe side effects and deaths from #DeathShots of #Covid19 hoax. Why would you poison yourself/your family members with death shots that have already killed millions unless you are a sheeple lined up to be butchered says Visionary @IMPraveenDalal. #DigitalIndia https://t.co/jctIb8aqcz
121,2022-11-24 11:09:31+00:00,_PTLB,There are 100% severe side effects and deaths from #DeathShots of #Covid19 hoax. Why would you poison yourself/your family members with death shots that have already killed millions unless you are a sheeple lined up to be butchered says Visionary @IMPraveenDalal. #DigitalIndia https://t.co/8EsxuMGp5H
122,2022-11-24 11:04:18+00:00,_PTLB,"#MRNA In #DeathShots of #Covid19 #Plandemic can be omnipresent in human body, shed and infect others and can easily breach the blood-brain barrier to cause neurological disorders. You were lied to from beginning to your end says Visionary @IMPraveenDalal. #DigitalIndia @_CEPHRC https://t.co/wzGdx7S7G7"
123,2022-11-24 09:54:39+00:00,ConnectCOAI,"COAI thanks @DOT_NELSA for organizing an insightful webinar for creating awareness amongst the public on various aspects of #EMF emissions from Mobile Towers.
#DoTIndia #GatiShakti #DigitalIndia 
@AshwiniVaishnaw @devusinh @DoT_India @GoI_MeitY @PIB_India @MeityPib @pib_comm https://t.co/koEWJAkH4Y"
124,2022-11-24 08:31:06+00:00,_DigitalIndia,"#UMANGbhare5saal | Tarun from Delhi describes how easily he could check live train status and PNR status with the use of @UmangOfficial_ app on his mobile. To download UMANG, give a missed call to 97183-97183. #DigitalIndia https://t.co/2GnmwTUR8y"
125,2022-11-24 08:28:57+00:00,GoI_MeitY,"#UMANGbhare5saal | Tarun from Delhi describes how easily he could check live train status and PNR status with the use of @UmangOfficial_ app on his mobile. To download UMANG, give a missed call to 97183-97183. #DigitalIndia https://t.co/1T3fNkfDOw"
126,2022-11-24 05:56:54+00:00,prosunjoyi,"#Software service #startup Celebal Tech - that operates in #BigData, #DataScience and #enterprise #cloud space, and is a partner to #Microsoft and Databricks - has raised $32 million from Norwest Venture Partners. #India #StartupIndia #DigitalIndia #funding #DigitalTransformation"
127,2022-11-24 05:05:28+00:00,prosunjoyi,"#EVs-maker Ultraviolette - that'll soon be launching a high-performance #electric #motorcycle F77 -has raised undisclosed amount in their ongoing Series D #funding from #Ferrari-investor Exor NV's Lingotto, and Qualcomm. #India #StartupIndia #DigitalIndia #startup #VentureCapital"
128,2022-11-24 03:39:53+00:00,prosunjoyi,"B2B #marketplace ProcMart - that provides #supplychain solutions and infrastructure to businesses including purchase order management, market intelligence, etc. - has raised $10 million Series A #funding from Sixth Sense Ventures. #India #StartupIndia #DigitalIndia #strartup"
129,2022-11-24 03:15:57+00:00,USISPForum,"USISPF was pleased to host a briefing on the Draft Digital Personal Data Protection Bill, 2022. Thanks to Shahana Chatterjee at @AMS_Shardul for sharing valuable insights on the draft bill and the journey from PDP Bill, 2019 to #DPDPBill2022.
#digitalindia #indiatechade #meity https://t.co/iqVUETZzdf"
130,2022-11-23 20:12:55+00:00,TheOnlineDoc1,"Protection from #cyberattacks is going to be the key towards #DigitalIndia.
#InvestWithDoc
#TheOnlineDoc
https://t.co/NWKwyQstKg"
131,2022-11-23 19:31:55+00:00,FreedomMyths,"#MRNA In #DeathShots of #Covid19 can be omnipresent in human body, shed and infect others and can easily breach blood-brain barrier to cause neurological disorders. You were lied to from beginning to your end says Visionary @IMPraveenDalal https://t.co/x5AlcHUjjE. #DigitalIndia"
132,2022-11-23 19:24:56+00:00,FreedomMyths,"From 1940s, #HumanExperimentation is going on and it is still going on in 2022 in the form of #Covid19 #DeathShots https://t.co/IPLh17a5Bp. Hoaxes of #ClimateChange and #GlobalWarming are going to make it lethal and very inhumane warns @IMPraveenDalal. #DigitalIndia @_PTLB"
133,2022-11-23 18:08:48+00:00,_GroundReality,"From 1940s, #HumanExperimentation is going on and it is still going on in 2022 in the form of #Covid19 #DeathShots https://t.co/6bDlUFISfd. Hoaxes of #ClimateChange and #GlobalWarming are going to make it lethal and very inhumane warns @IMPraveenDalal. #DigitalIndia @_PTLB"
134,2022-11-23 18:07:42+00:00,_GroundReality,"See the level of brainwashing by #DeepState and international cabal. If you are not taking #DeathShots, you are 100% safe from #DiedSuddenly and 99.8% safe from #Covid19 hoax. Sheeple would remain sheeple. #DigitalIndia @IMPraveenDalal @_PTLB @FreedomMyths @AadhaarLies @_CEPHRC https://t.co/mUf9FvqIgv"
135,2022-11-23 17:54:28+00:00,_GroundReality,"#MRNA In #DeathShots of #Covid19 can be omnipresent in human body, shed and infect others and can easily breach the blood-brain barrier to cause neurological disorders. You were lied to from beginning to your end says @IMPraveenDalal https://t.co/yHFHKaEdIR. #DigitalIndia @_PTLB"
136,2022-11-23 15:20:21+00:00,AadhaarLies,"From 1940s, #HumanExperimentation is going on and it is still going on in 2022 in the form of #Covid19 #DeathShots https://t.co/vK2haZkdMO. Hoaxes of #ClimateChange and #GlobalWarming are going to make it lethal and very inhumane warns @IMPraveenDalal. #DigitalIndia @_PTLB"
137,2022-11-23 15:17:39+00:00,AadhaarLies,"#MRNA In #DeathShots of #Covid19 can be omnipresent in human body, shed and infect others and can easily breach the blood-brain barrier to cause neurological disorders. You were lied to from beginning to your end says @IMPraveenDalal https://t.co/w7h3ARCTV7. #DigitalIndia @_PTLB"
138,2022-11-23 15:03:27+00:00,KushalKBera2,"CSC VLE KUSHAL BERA VLE ID 647421460017
FROM RIYAN BARI NAGAUR RAJASTHAN 
पेंशनर के घर पर जाकर उनका जीवन प्रमाण पत्र बनाया गया। तथा #DigitalIndia की मुहिम में हिस्सा लेकर इस मुहिम को साकार करने का एक छोटा सा प्रयास
@CSCegov_ @_DigitalIndia #jeevanpramaan #DigitalLifeCertificate https://t.co/AHrKESp28R"
139,2022-11-23 14:55:38+00:00,SKodineya,"PM Sh.@NarendraModi ji 🙏
#NEW #opportunities created in #sectors ranging from #startup to #selfemployment &amp; #space to #drone
80,000 #startups are providing #youth #opportunity to show #talent
#RozgarMela
#skilling
#DigitalIndia
#employment
#job
#DigitalTransformation
#JobSearch https://t.co/IHCu6GXRWj"
140,2022-11-23 14:03:06+00:00,commun_80,"Everything takes place digitally in today's world. The progress towards this sector is encouraging the government to inculcate maximum small businesses from remote areas of India to function digitally. 💻
Watch the reel to know more. ⤵️
#digitalindia #msme #business #startupindia https://t.co/Wc8QA4RO1p"
141,2022-11-23 12:46:30+00:00,ippopayofficial,"Rupay Credit Cards on UPI! The Next Big Step For Digital Payments from RBI!!

#DigitalPayments #paymentsolutions #fintech #UPI  #DigitalIndia  

https://t.co/F7DhcOk1Ex"
